Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DFIN,25.66,50.22,4.4,22.9,,37.3,47.7,,,51.69,,,48.98,4.89,,0.18,0.18,63.61,1.45,,47.42,90.57,0.89,0.45,,,,13.02,8.87,17.44,,,,2.47,7.68,0.5,14.19,6.25,,16.93,18.44,15.96,2.53,43.63,61.2,8.74,,,13.22,,19.05,4.14,17.99,18.07,2.05,2.38,,,,,16.84,,,,,10.44,18.13,1.33,1.68,,1.45,12.34,189.75,22.99,26.34,,17.88,,6.73,25.17,,,9,1516379982.0,Packaged Software,Technology Services
DG,,37.58,3,3.6,17.9,,,,9.2,30.67,4.36,0.49,35.27,2.35,,0.11,0.04,116.84,1.22,95.94,47.96,,5.79,2.59,,0.34,2.03,19.21,13.82,36.49,18.4,13.25,1.06,1.1,5.21,0.23,3.02,4.61,2.03,16.28,14.65,7.61,5.66,262.69,29.94,7.12,,,3.85,,5.74,3.67,17.01,17.01,1.53,0.65,,0.79,1.74,,21.67,3.64,0.54,,,8.94,14.74,1.77,0.96,17.57,0.18,4.95,11.39,9.35,23.28,,6.86,,,14.15,,,10,25389041756.0,Discount Stores,Retail Trade
DGII,,62.88,,5.6,,30.5,26.6,,8.5,71.66,,,65.53,3.52,,0.34,0.17,27.8,2,138.55,39.58,52.25,2.37,0.3,,,,30.77,16.14,17.77,,8.13,2.56,2.63,3.25,0.69,14.8,6.3,,26.17,24.81,,,29.05,57.91,2.47,,,3.95,,10.83,1.8,60.43,13.97,0.45,2.36,,,,,15.99,,1.43,,,15.59,25.96,0.56,1.03,,1.31,2.05,34.67,4.93,3.12,,5.65,,5.08,63.18,,,10,1124044895.0,Telecommunications Equipment,Electronic Technology
DGX,6.74,61.01,5.7,3.7,7.6,,,,5.7,67.96,2.39,12.71,63.12,3.3,,0.13,0.05,150.77,1,10.7,21.97,49.73,2.9,0.77,,0.34,1.94,16.6,12.31,24.64,15.42,11.65,2.26,2.31,6.02,0.48,9.36,5.21,1.98,19.38,12.75,6.68,4.59,138.81,32.8,6.91,,,8.99,,13.53,2.53,20.35,17.74,1.81,1.81,,,,,19.35,,1.06,,,13.56,25.38,2.87,0.83,,0.91,6.11,44.81,10.98,13.11,,7.9,,,17.31,,,10,14166301913.999998,Services to the Health Industry,Health Services
DH,,29.46,,,,,,10.8,18.2,26.65,,,26.97,,,1.93,1.14,3.9,2.4,,37.34,71.03,,0.4,,,,,,9.26,14.42,13.33,1.61,1.55,,0.45,16.73,9.9,,9.36,,,4.45,11.6,80.35,,,,,,,0.68,,3.01,,1.68,,,,,10.08,,,,,9.74,,,,,2.4,,,,,,,,2.06,,,,,1342168701.9999998,Packaged Software,Technology Services
DHI,24.98,61.08,2.7,27.7,12.6,30.9,30.1,58.1,23.5,58.37,1.4,7.99,59.07,7.19,,1.43,0.52,175.04,16.14,317.99,17.72,,0.9,0.23,,0.08,0.7,9.37,9.24,28.04,8.58,8.45,1.48,1.58,10.67,0.7,5.62,3.68,0.7,10.83,22.3,8.21,5.84,129.06,26.28,,,,13.36,,16.83,2.32,11.76,11.76,0.33,1.56,,0.34,0.82,,28.14,1.11,1.43,,2.46,26.03,31.28,0.47,1.56,2.37,3.95,14.84,23.59,19.97,21.48,,16.96,,4.59,20.89,,,10,38014386480.0,Homebuilding,Consumer Durables
DHT,13.88,38.81,1.9,,,,,,,29.69,37.69,,35.22,3.3,,1.18,0.18,10.75,3.3,35.15,12.22,41.12,1.26,0.38,,0.94,9.77,10.33,6.69,15.41,10.51,6.45,4.21,3.69,9.68,0.71,23.93,7.93,10.73,6.66,9.61,30.17,,10.27,38.22,5.91,,,29.58,,35.18,1.67,10.24,10.24,1.16,3,,,,,12.64,0.87,1.53,,,6.84,10.29,,0.93,1.67,2.69,11.45,15.08,14.47,16.38,,14.73,,11.07,20.28,,,8,1463880156.9999998,Marine Shipping,Transportation
DINO,,37.64,,16.9,8.7,,,133.6,34.6,36.17,4.02,,37,3.53,,0.31,0.29,46.25,2.12,42.34,29.91,20.39,1.18,0.31,,0.3,4.12,6.32,4.32,6.17,7.42,4.85,0.34,0.35,15.82,0.57,5.71,20.33,4.32,9.85,23.29,,,53.84,14.43,8.7,,,3.8,,5.1,0.89,7.4,7.2,,0.28,,,,,4.85,0.69,0.68,,,4,4.48,,0.38,1.48,0.97,6.63,19.09,11.63,12,,9.33,,23.43,9.88,,,8,10910561780.0,Oil Refining/Marketing,Energy Minerals
DIOD,5.54,40.66,,20.3,,25.5,33.9,9.6,15,49.68,,27.76,41.26,5.66,,0.76,5.87,65.99,3.38,162.92,64.95,105.83,0.18,0.03,,,,22.18,10.44,,8.57,6.44,1.99,2.02,4.51,0.75,,,,40.64,18.98,,,57.84,35.23,34.05,,,7.12,,6.97,1.72,31.88,33.19,1.96,2.26,,0.96,,,,1.69,1.38,,4.81,42.65,,2.22,1.01,1.94,2.1,4.08,9.68,6.26,5.57,,4.6,,3.87,22.29,,,9,3542799268.0000005,Semiconductors,Electronic Technology
DIS,9.11,29.47,,5.5,,32.9,71.5,10.4,10.3,25.63,0.87,,28.29,1.92,,0.17,0.13,85.6,0.72,12.23,94.86,50.6,3.22,0.47,,0.07,0.87,20.43,13.36,24.82,13.93,10.26,2.05,2.19,4.89,0.51,8.84,5.13,1.05,17.85,4.14,17.66,4.28,110.23,35.36,5.52,,,5.31,,12.5,1.54,32.92,20.4,,1.75,,,,,19.69,3.01,0.57,,,11.86,50.53,,1.36,9.97,0.66,2.39,27.4,5.75,4.8,,4.72,,1.55,18.33,,,9,156380769842.0,Movies/Entertainment,Consumer Services
DK,,44.11,4.6,,,,,,37.2,53.25,4.64,,46.5,2.53,,0.26,0.25,21.39,0.98,26.74,45.84,21.54,4.38,3.24,,,4.64,14.42,5.56,9.14,10.52,4.8,0.24,0.21,6.93,0.12,2.34,26.23,4.78,16.38,,,,25.53,3.03,0.53,,,,,1.12,1.71,,,,0.09,,,,,3.8,,0.41,,,2.11,6.34,,0.49,,0.58,,7.71,4.96,,,2.69,,20.93,50.93,,,7,1928981221.0,Oil Refining/Marketing,Energy Minerals
DKNG,28.82,27.93,,,,20.3,47.1,31.8,57.9,16.81,,,22.81,1.68,,0.59,0.61,31.44,1.11,,4.73,22.91,,1.04,,,,,,290.26,,32.24,2.94,3.49,,0.31,1.2,0.36,,88.22,,,23.58,42.02,38.76,,,,,,,11.16,,542.73,,3.34,,,,,259.57,,,,,79.39,,,,,1.11,,,,,,,,0.53,,,,,14401777983.0,Movies/Entertainment,Consumer Services
DKS,57.56,56.48,1.8,5.7,47.4,20.7,29.5,,13.5,72.21,7.53,33.9,61.57,4.35,,0.55,0.38,215.25,1.71,129.78,59.15,3.81,2.4,1.6,,0.33,1.96,13.91,10.78,16.85,13.38,10.4,1.46,1.47,7.19,0.28,8.72,6.54,2.05,15.62,24.38,7.42,3.91,156.97,34.96,23.71,,,7.73,,10.23,6.46,17.85,17.15,0.67,1.36,,0.55,0.46,,15.88,2.35,1.8,,,10.07,12.85,0.69,1.55,7.27,0.65,10.88,28.97,21.24,39.1,,18.16,,6.15,30.02,,,10,9600853826.0,Specialty Stores,Retail Trade
DLO,,45.36,0.5,117.1,,78.5,47.1,46.5,82,51.15,,,48.25,3.93,,1.01,176.11,7.87,1.61,,490.67,165.09,0.02,0.01,,,,8.48,7.88,6.55,8.22,7.51,1.79,2.15,11.79,0.41,32.79,10.52,,13.51,,42.12,29.28,35.62,39.86,12.66,,,18.81,,23.49,4.56,17.09,29.84,,3.27,,,,,10,2.75,,,5.58,9.18,,,,5.47,1.61,12.8,886.95,40.4,30.47,,163.58,,3.15,,,,5,6012145584.0,Packaged Software,Technology Services
DLR,31.6,48.99,,,2.9,8.5,11.7,,6,52.69,3.92,11.38,49.46,1.61,,0.54,0.13,149.57,0.83,,299.2,62.62,5.28,0.86,,6.75,3.24,39.23,19.35,37.13,57.66,22.9,11.57,11.87,2.55,0.47,31.98,3.57,3.24,95.69,3.54,20.88,6.37,136.2,53.64,1.67,,,20.58,,13.75,2.46,43.86,206.87,258.59,8.74,,16.56,2.19,26.44,27.42,7.32,1.12,,,27.42,,,1.53,5.83,0.83,2.62,128.6,4.3,5.95,,1.66,,,60.8,,,10,38973821030.0,Real Estate Investment Trusts,Finance
DLTR,,24.02,2.3,2.4,,,1.4,,9.1,8.3,,,17.32,2.62,,0.13,0.06,92.45,1.28,88.7,32.52,,,1.42,,,,,,74.73,15.16,10.24,0.96,0.97,,0.33,1.29,2.01,,12.42,23.09,15.44,4.17,160.45,30.57,1.79,,,,,0.61,2.73,,15.91,,0.66,,,,,50,1.82,0.62,,,7.67,,,1.38,4.7,0.23,,,,,,0.94,,1.68,28.36,,,8,24717620250.0,Discount Stores,Retail Trade
DNA,,35.61,,20.8,,,,,35.4,23.17,,,32.24,,,4.4,1.62,0.28,4.71,7.55,167.66,75.48,,0.54,,,,,,,,,7.7,1.65,,0.51,,,,,,40.55,,0.78,80.22,,,,,,,0.65,,,,2.85,,,,,,,,,,,,,,0.78,4.71,,,,,,,,,,,,,4050786110.999999,Medical/Nursing Services,Health Services
DNB,,62.62,,,,2.1,2.1,37.7,4.3,53.15,1.69,,60.38,0.7,,0.28,0.07,11.98,0.71,,38.89,32.03,4.93,1.11,,0.2,1.69,50.33,11.37,39.42,10.23,10.29,3.55,3.62,1.99,0.37,9.19,4.25,1.69,320.56,24.48,7.35,4.59,12.85,62.95,0.71,,,,,7.66,1.53,,11.33,0.5,2.12,,,,,22.98,,,,,11.51,36.47,0.47,,,0.71,,118.02,2.09,,,0.77,,2.05,,,,2,4524028333.999999,Packaged Software,Technology Services
DNN,62.32,33.63,,29.1,,,,,,36.02,,13.13,32.84,11.37,,6.59,300.14,1.53,6.94,1784.21,3234.43,,0.01,,,,,32.54,27.51,,,,416.79,,3.07,0.88,6118.18,,,,,,150.57,0.0,218.15,,,,,,9977.4,3.12,34.77,,,,,,,,,,,38.25,38.25,,,,8.05,3.12,6.78,8.66,20.67,8.24,9.94,,,,,,,,3,1379195183.4841628,Other Metals/Minerals,Non-Energy Minerals
DNOW,23.77,33.73,1.1,16.2,,,,,13,19.4,,42.08,27.3,3.26,,0.48,4.48,12.55,2.48,82.04,63.39,62.73,0.28,0.04,,,,9.04,7.34,5.84,,,,0.5,11.06,0.7,8.59,15.14,,12.75,,,5.22,13.91,22.7,,,,9.71,,5.56,1.21,6.02,13.7,,0.57,,,,,6.66,0.98,0.99,,2.41,6.34,4.77,,0.65,1.58,1.51,15.17,24.33,12.34,22.66,,24.72,,0.66,,,,5,1230470062.0000002,Wholesale Distributors,Distribution Services
DNUT,,47.35,,17.7,,14.4,,,12.6,51.13,1.38,,48.44,0.82,,0.06,0.02,10.23,0.34,31.04,138.69,10.9,10.09,1.29,,0.58,1.38,393.7,21.88,,,,,1.82,0.25,0.35,,,1.38,,,29.26,8.98,16.1,75.33,0.3,,,,,0.94,1.53,,42.71,3.78,0.99,,,,,,,,,,116.48,,3.35,,,0.26,,0.82,0.3,,,0.56,,,,,,,2208465979.0,Food Distributors,Distribution Services
DO,3.27,37.73,,,,,51.8,13.4,12.3,27.57,,30.74,32.24,1.61,,0.64,0.25,14.55,1.77,2.85,18.57,70.18,3.13,0.99,,,,21.56,9.49,,17.95,8.45,1.98,1.88,4.64,0.4,,,,25.97,,,3.46,0.0,15.75,1.54,,,,,8.5,2.24,,,,1.42,,,,,,,,,,16.89,,,,2.22,1.74,,7.82,6.36,,,,,,,,,,1601339238.9999998,Contract Drilling,Industrial Services
DOCN,,57.12,5,,,53.3,143.6,,33.5,75.54,,,63.41,1.71,,2.01,0.27,35.91,2.47,,10.45,30.86,7.27,,,,,43.63,19.16,36.61,32.35,14.33,5.58,5.87,2.29,,16.04,3.78,,50.22,,11.38,12.73,48.97,60.21,8.62,,,9.3,,10.87,,47.11,18.95,0.47,4.4,,,,,27.53,,,,,11.83,47.11,0.9,,,2.47,4.62,21.21,7.67,,,5.6,,3.07,,,,1,2160777385.0,Packaged Software,Technology Services
DOCS,15.45,72.16,,134.4,,40.4,54.2,25.4,25.8,82.25,,,76.56,26.4,,5.55,53.49,35.58,6.72,,10.13,75.42,0.07,0.02,,,,30.57,28.99,35.47,,29.25,11.12,11.65,3.27,0.85,32.86,2.5,,46.45,,9.8,9.11,43.62,89.66,,,,32.53,,38.12,7.1,43.69,39.72,0.5,14.31,,,,,43.31,3.81,,11.19,8.83,41.76,,1.5,,8.07,6.72,15.05,487.47,20.06,17.67,,52.41,,4.79,,,,6,4131794326.999999,Packaged Software,Technology Services
DOCU,14.55,43.85,,48.2,,,,54.3,19.1,44.73,,11.6,42.85,3.78,,0.68,7.85,53.59,0.93,,8.98,50.12,0.61,0.12,,,,74.81,42.85,10.72,18.13,15.47,3.32,3.45,1.34,0.39,32.19,8.49,,71.81,,87.33,6.7,63.45,79.16,17.85,,,3.82,,3.19,9.37,100.04,16.83,,3.87,,,,,12.04,3.38,,,,10.88,112.84,,1.77,14.84,0.93,3.43,36.12,11.28,11.1,,2.4,,5.84,,,,1,8930863338.999998,Packaged Software,Technology Services
DOLE,,61.8,,31.8,,53.5,28.8,21.2,22.9,42.17,2.2,18.94,55.3,2.64,,0.14,0.18,14.55,1.14,18.21,30.13,31.04,3,1.02,,0.22,2.2,7.14,5.52,14.25,9.34,6.5,0.3,0.29,14.01,0.29,2.06,12.62,2.2,10.82,,11.69,3.63,12.22,8.47,3.08,,,2.15,,2.84,1.05,7.61,9.91,0.34,0.16,,,,,7.95,1.08,,,,5.46,,0.47,,2.6,0.9,3.93,21.3,12.07,14.6,,5.43,,15.29,,,,5,1136892285.9999998,Food Distributors,Distribution Services
DOOO,,50.01,4.7,,87.1,26.6,31.8,21.5,25.3,51.6,2.18,6.16,49.13,2.88,,0.21,0.18,67.71,1.35,114.6,66.22,19.17,2.23,4.65,,0.08,0.87,9.64,6.77,9.18,11.11,7.34,0.95,0.92,10.37,0.1,10.07,14.95,0.94,63.68,25.37,,,82.06,24.65,6.19,,,5.83,,11.42,10.36,12.11,9.18,0.31,0.7,,0.27,0.21,,7.02,,0.8,,,4.53,7,0.38,1.15,,0.46,8.64,36.26,22.71,82.88,,18.23,,5.33,18.05,,,10,6041098855.314668,Trucks/Construction/Farm Machinery,Producer Manufacturing
DORM,7.6,61.96,0.9,12,,18.2,11.2,7.4,21.9,60.4,,14.39,61.72,4.05,,0.09,0.08,105.26,2.4,192.05,47.82,92.51,1.95,0.53,,,,13.95,11.55,20.02,12.56,11.08,1.88,1.92,7.17,0.53,9.61,5.84,,19.03,20.35,,,103.97,38.8,6.05,,,8.75,,13.73,2.7,19.28,18.05,1.66,1.68,,1.34,1.41,,17.56,2.36,0.7,,21.79,14.29,16.39,1.05,1.39,6.92,1.19,7.56,26.31,15.51,14.85,,11.09,,2.43,25.74,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOV,29.06,46.13,0.9,15.7,1,13,23.5,8,9.3,50.5,1.24,15.45,46.26,5.34,,0.15,0.1,176.65,1.53,86.75,66.6,65.21,1.38,0.59,,0.25,1.16,13.62,11.66,24.81,14.45,14.35,3.09,3.14,7.34,0.48,12.67,4.45,1.17,16.24,17.53,6.05,2.31,153.25,37.01,10.53,,,17.58,,16.3,4.53,16.46,21.87,1.87,2.88,,,,,22.92,,1.43,,,19.5,14.47,1.56,1.66,,0.95,13.32,94.43,22.33,29.86,,12.34,,3.76,25.83,,,10,20204773605.0,Industrial Machinery,Producer Manufacturing
DPZ,24.69,46.11,3.7,,15.8,9.5,5.8,2.6,6.8,65.79,2.78,16.6,53.2,3.05,,0.56,0.06,441.3,1.94,9.42,13.48,21.59,5.32,,,0.33,1.23,22.93,20.95,40.03,23.18,21.1,4.26,4.44,4.36,,11.09,3.31,1.35,27.22,14.64,10.51,6.98,427.95,38.94,4.36,,,12.42,,18.5,,27.14,27.13,2.14,3.37,,0.79,0.88,,30.38,,0.98,,,24.95,28.35,2.3,11.43,,1.81,33.73,118.46,76.79,,,56.48,,2.79,40.67,,,10,13634675294.000002,Restaurants,Consumer Services
DQ,,47.88,3.4,90.3,,53.8,179.5,67.5,50.6,47.92,,,48.31,1.62,,3.74,,16.45,4.59,40.38,22.12,,,,,,,,,,1.3,1.22,0.8,,,0.65,24.96,47.59,,26.81,82.28,,,27.06,24.14,,,,8.26,,17.39,0.22,7.54,2.52,0.03,0.58,,,,,2.55,0.17,0.47,6.85,1.4,1.75,,0.1,0.08,0.24,4.32,2.22,10.67,5.23,3.44,,6.66,,,3.48,,,10,2436091878.0,Chemicals: Specialty,Process Industries
DRH,6.66,41.8,0.1,,,,,,50.5,42.71,1.53,,41.22,0.82,,0.4,0.1,7.93,1.09,,117.79,53.09,5.13,0.78,,0.43,1.53,19.99,11.05,26.83,19.34,10.64,2.49,2.5,5,0.51,9.34,6.28,1.53,18.35,,9.86,3.43,9.89,54.44,1.98,,,6.43,,11.94,1.01,27.34,28.42,,1.51,,,,9.7,16.31,1.13,0.62,,,8.03,57.88,,1.86,1.01,1.09,2.19,4.87,4.72,4.34,,4.29,,6.29,46.65,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,,49.83,3.1,,50.1,25,21.2,5.1,20,55.25,8.24,,51.71,2.35,,0.09,0.04,144.2,0.38,11.98,16.87,1.89,3.05,2.42,,0.59,3.68,16.73,12.41,22.43,15.36,11.43,1.86,1.94,5.98,0.2,8.64,5.76,3.88,15.24,,9.52,4.61,175.61,21.16,9.56,,,9.02,,11.65,7.64,16.92,16.33,0.62,1.52,,0.58,0.75,,17.71,,0.94,,,10.81,15.87,,1.73,,0.24,9.26,17.59,14.77,47.52,,9.96,,1.77,24.32,,,9,18138252624.0,Restaurants,Consumer Services
DRS,55.82,53.74,,,,,8,4.9,,55,,35.38,52.47,3.38,,0.17,0.32,27.57,2.01,55.27,46.06,22.14,1.36,0.2,,,,29.27,21.82,31.07,,,1.44,2.46,3.42,0.63,7.92,3.36,,34.25,,16.77,8.15,0.0,22.61,8.45,,,6.12,,8.53,3,38.62,33.04,5.51,2.37,,,,,29.55,3.24,,,18.5,22.51,28.77,6.31,,7.11,1.6,4.97,63.58,9.13,8.16,,6.73,,0.91,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
DRVN,,48.99,1.2,,,,170.4,,38.8,41.88,,,46.28,0.17,,0.41,0.04,13.22,2.11,26.52,25.97,27.66,,4.46,,,,,,,15.99,10.56,2.62,2.67,,0.16,,,,25.37,,26.17,8.88,34.84,52.15,1.85,,,,,12.8,2.26,,13.39,,0.9,,,,,,,,,,9.2,,,,,1.91,,,,,,4.7,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,17.98,52.61,,28.2,,15.8,,1.7,23.2,52.29,,,51.94,2.32,,0.18,0.07,32.81,2.5,103.47,32.84,49.29,7.1,1.06,,,,73.91,21.93,25.91,,,1.23,1.26,1.35,0.41,4.88,5.4,,58.42,21.99,,,30.06,34,0.59,,,,,1.73,2.35,,,,0.9,,,1.49,,18.56,,1.16,,,14.98,18.83,,1.99,,1.28,,4.73,2.19,,,2.14,,,86.34,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DSGX,38.24,44.84,,12.4,,19.6,34.4,18.2,19.6,46.66,,17.18,43.39,18.92,,1.04,32.24,96.08,1.49,2.57,39.16,31.76,0.03,0.01,,,,49.58,35.09,37.44,42.19,30.73,11.13,13.57,2.02,0.82,36.83,2.64,,58.93,20.2,17.84,11.81,96.01,76.04,132.9,,,20.63,,29.33,6.51,68.63,65.45,3.5,14.46,,1.9,1.39,,39.22,14.85,1.37,,126.42,38.15,42.34,3.63,2.7,74.48,1.49,8.38,900.81,12.99,10.11,,10.75,,,141.29,,,10,6354964279.391107,Packaged Software,Technology Services
DTE,6.11,62.66,,,,5.9,11.8,,1.5,65.95,3.38,9.68,63.55,0.91,,0.17,0.05,121.3,0.69,48.35,54.15,44.76,5.69,2.09,,0.6,3.31,19.73,11.53,,19.97,11.86,3.33,3.8,5.07,0.23,,,3.36,18.18,0.73,4.98,,94.01,35.28,2.66,,,11.18,,18.46,2.26,18.13,18.21,6.28,2.03,,1.46,,,,1.51,1.42,,,7.67,173.58,,8.82,2.8,0.52,3.08,8.05,5.96,12.68,,4.65,,,17.68,,,10,22015430118.0,Electric Utilities,Utilities
DTM,34.89,49.94,,0.5,,5.4,6.8,,6.7,42.76,3.9,36.81,46.54,1.37,,0.24,0.02,73.04,0.84,,173.28,54.86,3.59,0.76,,0.69,3.9,15.09,11.43,35.64,17.11,9.78,8.46,10.56,6.63,0.47,29.63,4.05,3.96,17.51,,6.84,7,57.42,79.42,3.19,,,42.1,,51.66,1.68,17.47,17.5,1.32,7.36,,,,,24.86,1.76,,,,8.69,17.67,1.4,,3.97,0.84,4.55,15.18,7.89,9.81,,4.55,,5.25,,,,6,5129037450.0,Oil & Gas Pipelines,Industrial Services
DUK,12.33,67.92,,0.7,2.1,16,34.2,,6,67.78,4.08,15.04,67.94,0.72,,0.03,0.01,113.72,0.81,100.42,85.97,50.06,5.69,1.68,,0.72,3.66,20.58,11.77,,22.67,12.8,5.87,5.74,4.86,0.27,,,3.73,19.03,3.11,8.95,3.36,107.0,48.76,2.41,,,14.29,,25.71,1.84,20.94,19.95,4.16,2.89,,1.6,,,,1.65,1.15,,,7.63,63.26,3.34,5.86,3.09,0.53,2.39,6.97,5.14,8.74,,3.93,,,24.83,,,10,73355947753.99998,Electric Utilities,Utilities
DV,,36.11,,32.8,,38.1,45.9,100,28.1,22.86,,,30.99,12.57,,4.26,3.74,18.31,7.04,,36.61,113.99,0.71,0.08,,,,34.14,22.39,21.71,,,4.28,4.69,2.93,0.87,21.59,4.24,,61.67,,12.26,17.83,40.33,82.18,71.81,,,9.97,,12.05,2.85,52.49,51.03,1.66,5.26,,,,,24.33,3.75,,18.31,8,20.76,68.04,1.79,,6.23,7.04,5.06,35.12,7.44,5.85,,6.29,,0.83,,,,6,4841300506.0,Packaged Software,Technology Services
DVA,30.64,60.83,6.9,,,10.7,6.3,14.6,11.4,75.83,,24.6,65.93,1.7,,0.15,0.04,145.84,1.16,5.51,20.45,63.64,4.58,18.45,,,,12.92,9.14,18.35,12.38,8.99,1.84,1.86,7.74,0.04,10.13,10.37,,15.8,21.63,10.72,3.98,115.63,32.72,4.71,,,6.86,,14.71,19.6,15.53,15.5,1.04,1.06,,0.77,0.46,,10.53,,1,,,7.43,17.07,1.16,0.71,,1.12,5.04,29.89,12.5,88.96,,9.29,,10.35,24.97,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVAX,,51.68,,108.1,,,,,57.8,59.52,,,54.2,2.31,,11.83,2.93,11.04,14.18,455.64,30.26,69,7.58,0.39,,,,37.28,28.54,26.71,,,3.39,3.78,2.68,0.63,14.15,2.44,,69.2,,202.58,21.07,8.14,82.03,,,,6.88,,,2.25,100.36,105.14,,6.31,,,,,49.48,3.25,0.33,4,2.85,44.34,,,2.19,2.26,13.18,1.75,19.46,2.73,2.8,,,,0.26,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,45.97,,35.9,89.8,,,99.2,22.9,51.08,91.16,10.93,47.54,3.01,,0.39,0.18,44.64,1.11,8.3,28.58,38.65,0.87,0.51,,0.25,4.59,7.22,4.52,11.31,7.01,4.33,2.72,2.17,13.85,0.5,19.22,10.65,4.49,8.53,,,6.65,51.7,33.26,13.19,,,22.6,,30.22,2.23,8.1,5.42,,1.85,,,,,9.52,0.76,1.03,,,4.2,7.31,,0.89,2.37,1.03,14.33,23.84,21.8,29.46,,17.35,,7.85,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,53.76,11.1,,,,8.8,,,59.44,,,54.71,0.99,,0.32,0.27,19.55,1.21,,26.09,75.9,2.66,1.7,,,,17.34,3.84,6.66,,3.88,0.54,0.52,5.77,0.21,7.8,29.7,,488.82,45.17,7.79,,29.61,22.84,0.57,,,0.6,,1.29,1.24,57.5,5.96,,0.27,,,,,3.6,1.74,0.55,,,2.49,14.81,,0.33,11.5,1.21,0.56,15.47,4.12,2.67,,1.12,,29.89,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,2.12,30.53,,4.1,,30.6,0.6,19.3,19.9,39.11,,,32.43,5.73,,1.81,1.2,71.02,2.82,131.37,67.94,82.26,2.52,1.07,,,,33.93,27.18,42.12,41.56,26.98,7,7.12,2.95,0.36,16.91,2.34,,43.4,,23.61,14.88,152.69,62.74,35.49,,,16.95,,17.32,11.68,43.84,44.95,,7.57,,,,,44.79,4.98,0.5,,58.69,33.47,49.99,,4.89,12.39,2.48,10.12,65.5,16.97,29.99,,25.72,,,169.1,,,5,37371446919.0,Medical Specialties,Health Technology
DY,87.93,59.46,1.7,11,,27.5,55.2,,12.1,67.32,,58.7,61.77,5.24,,0.05,0.03,186.25,3.17,11.91,22.37,44.2,1.78,0.87,,,,17.34,11.73,69.51,16.29,10.96,1.34,1.45,5.77,0.41,2.09,1.65,,22.75,14.42,18.82,10.08,123.12,19.72,6.13,,,5.38,,7.76,5.01,24,26.96,2.7,1.28,,1.44,4.97,,62.08,3.14,1.51,,56.61,18.03,37.63,2.03,3.76,8.25,2.97,9.2,48.19,17.7,22.76,,11.93,,,46.1,,,10,2843287466.0,Engineering & Construction,Industrial Services
E,1.07,56.1,3.4,16.4,18.3,64,,228.7,31.8,61.72,7.23,0.75,58.11,1.76,,0.47,0.49,31.53,1.31,29.74,76.23,57.16,1.48,0.68,,0.5,6.42,3.81,2.65,11.42,5.31,3.19,0.69,0.72,26.25,0.37,6.18,12.25,6.65,7.33,31.32,,,29.76,13.95,1.15,,,4.33,,10.02,0.84,12.42,7.78,0.52,0.51,,,,,8.34,0.57,0.8,,,3.31,4.69,0.31,0.42,0.96,1.14,2.76,27.22,16.22,7.23,,3.62,,5.33,36.66,,,7,54559459892.66246,Oil Refining/Marketing,Energy Minerals
